file_name,create_date,file_url,is_recent
海通赢家系列-月月赢集合资产管理计划第532期产品临时开放公告8511...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533281902001.pdf,No
海通赢家系列-月月赢集合资产管理计划第532期产品开放公告851121,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280897780.pdf,No
海通赢家系列-月月赢集合资产管理计划第531期产品临时开放参与公告85...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280883159.pdf,No
海通赢家系列-月月赢集合资产管理计划第531期产品开放公告851916,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280867789.pdf,No
海通赢家系列-月月赢集合资产管理计划第530期产品开放公告851913,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280850489.pdf,No
海通赢家系列-月月赢集合资产管理计划第524期产品结算公告851913,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280833506.pdf,No
海通赢家系列-月月赢集合资产管理计划第509期产品结算公告851933,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280346571.pdf,No
海通赢家系列-月月赢集合资产管理计划第477期产品结算公告851991,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280329969.pdf,No
海通赢家系列-月月鑫集合资产管理计划第二百五十六次开放公告851810,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280306427.pdf,No
海通赢家系列-年年鑫集合资产管理计划第二百四十五次开放公告851890,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280287660.pdf,No
海通赢家系列-季季鑫集合资产管理计划第二百四十七次开放公告851830,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280171258.pdf,No
海通赢家系列-半年鑫集合资产管理计划第二百四十五次开放公告851860,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280148626.pdf,No
海通年年升集合资产管理计划第30期产品结算公告852314,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533280015318.pdf,No
海通投融宝1号集合资产管理计划优先级3月期051号产品结算公告SAZ3...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275431376.pdf,No
海通投融宝1号集合资产管理计划3月期017号产品结算公告SV0168,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275401882.pdf,No
海通投融宝1号集合资产管理计划优先级1月期050号产品结算公告SDC4...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275331903.pdf,No
海通投融宝1号集合资产管理计划第441期优先级产品开放参与公告SDC4...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275264441.pdf,No
海通投融宝1号集合资产管理计划6月期009号产品结算公告SU8329,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275226427.pdf,No
海通投融宝1号集合资产管理计划第440期优先级产品开放参与公告SU83...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533275167407.pdf,No
